	iri	iri_label	pathogen	pathogen_label	host	host_label	plantstructure	plantstructure_label
5828	OOPS:xxxxxxx	Botrytis cinerea Pers. Botrytis brown stain of Allium cepa	NCBITaxon:1290391	Botrytis cinerea Pers.	NCBITaxon:4679	Allium cepa	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5830	OOPS:xxxxxxx	Botrytis cinerea Pers. Botrytis brown stain of Allium sativum	NCBITaxon:1290391	Botrytis cinerea Pers.	NCBITaxon:4682	Allium sativum	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5834	OOPS:xxxxxxx	Botrytis porri Buchw. Botrytis rot of garlic of Allium cepa	NCBITaxon:33196	Botrytis porri Buchw. (syn. Botryotinia porri [van Beyma Thoe Kingma) Whetzel)	NCBITaxon:4679	Allium cepa	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5835	OOPS:xxxxxxx	Botrytis porri Buchw. Botrytis rot of garlic of Allium sativum	NCBITaxon:33196	Botrytis porri Buchw. (syn. Botryotinia porri [van Beyma Thoe Kingma) Whetzel)	NCBITaxon:4682	Allium sativum	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5836	OOPS:xxxxxxx	Cercospora duddiae Welles Cercospora leaf spot of Allium cepa	NCBITaxon:1247214	Cercospora duddiae Welles	NCBITaxon:4679	Allium cepa	http://purl.obolibrary.org/obo/PO_0025034	leaf
5837	OOPS:xxxxxxx	Cercospora duddiae Welles Cercospora leaf spot of Allium sativum	NCBITaxon:1247214	Cercospora duddiae Welles	NCBITaxon:4682	Allium sativum	http://purl.obolibrary.org/obo/PO_0025034	leaf
5838	OOPS:xxxxxxx	Macrophomina phaseolina Charcoal rot of Allium cepa	NCBITaxon:1126212	Macrophomina phaseolina (Tassi) Goid. (syn. Sclerotium bataticola Taubenh.)	NCBITaxon:4679	Allium cepa	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5839	OOPS:xxxxxxx	Macrophomina phaseolina Charcoal rot of Allium sativum	NCBITaxon:1126212	Macrophomina phaseolina (Tassi) Goid. (syn. Sclerotium bataticola Taubenh.)	NCBITaxon:4682	Allium sativum	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5840	OOPS:xxxxxxx	Lasiodiplodia theobromae Diplodia stain of Allium cepa	NCBITaxon:45133	Lasiodiplodia theobromae (Pat.) Griffon & Maubl. (syns. Botryodiplodia theobromae Pat.	NCBITaxon:4679	Allium cepa	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5842	OOPS:xxxxxxx	Lasiodiplodia theobromae Diplodia stain of Allium sativum	NCBITaxon:45133	Lasiodiplodia theobromae (Pat.) Griffon & Maubl. (syns. Botryodiplodia theobromae Pat.	NCBITaxon:4682	Allium sativum	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5844	OOPS:xxxxxxx	Peronospora destructor Downy mildew of Allium cepa	NCBITaxon:86335	Peronospora destructor (Berk.) Casp. ex Berk.	NCBITaxon:4679	Allium cepa	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5845	OOPS:xxxxxxx	Peronospora destructor Downy mildew of Allium sativum	NCBITaxon:86335	Peronospora destructor (Berk.) Casp. ex Berk.	NCBITaxon:4682	Allium sativum	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5846	OOPS:xxxxxxx	Alternaria embellisia Woudenb. & Crous Embellisia skin blotch and bulb canker of garlic of Allium cepa	NCBITaxon:1551618	Alternaria embellisia Woudenb. & Crous (syns. Embellisia allii [Campan.] E. G. Simmons	NCBITaxon:4679	Allium cepa	http://purl.obolibrary.org/obo/PO_0025356	bulb
5847	OOPS:xxxxxxx	Helminthosporium allii Campan.) Embellisia skin blotch and bulb canker of garlic of Allium cepa	NCBITaxon:58127	Helminthosporium allii Campan.)	NCBITaxon:4679	Allium cepa	http://purl.obolibrary.org/obo/PO_0025356	bulb
5848	OOPS:xxxxxxx	Alternaria embellisia Woudenb. & Crous Embellisia skin blotch and bulb canker of garlic of Allium sativum	NCBITaxon:1551618	Alternaria embellisia Woudenb. & Crous (syns. Embellisia allii [Campan.] E. G. Simmons	NCBITaxon:4682	Allium sativum	http://purl.obolibrary.org/obo/PO_0025356	bulb
5849	OOPS:xxxxxxx	Helminthosporium allii Campan.) Embellisia skin blotch and bulb canker of garlic of Allium sativum	NCBITaxon:58127	Helminthosporium allii Campan.)	NCBITaxon:4682	Allium sativum	http://purl.obolibrary.org/obo/PO_0025356	bulb
5850	OOPS:xxxxxxx	Botrytis aclada Fresen. Flower and capsule blight of Allium cepa	NCBITaxon:139639	Botrytis aclada Fresen. (syn. Botrytis allii Munn)	NCBITaxon:4679	Allium cepa	http://purl.obolibrary.org/obo/PO_0009046	flower
5851	OOPS:xxxxxxx	Botrytis aclada Fresen. Flower and capsule blight of Allium sativum	NCBITaxon:139639	Botrytis aclada Fresen. (syn. Botrytis allii Munn)	NCBITaxon:4682	Allium sativum	http://purl.obolibrary.org/obo/PO_0009046	flower
5852	OOPS:xxxxxxx	Botrytis cinerea Pers. Flower and capsule blight of Allium cepa	NCBITaxon:1290391	Botrytis cinerea Pers.	NCBITaxon:4679	Allium cepa	http://purl.obolibrary.org/obo/PO_0009046	flower
5854	OOPS:xxxxxxx	Botrytis cinerea Pers. Flower and capsule blight of Allium sativum	NCBITaxon:1290391	Botrytis cinerea Pers.	NCBITaxon:4682	Allium sativum	http://purl.obolibrary.org/obo/PO_0009046	flower
5858	OOPS:xxxxxxx	Fusarium oxysporum f. sp. cepae Fusarium basal rot of Allium cepa	NCBITaxon:909455	Fusarium oxysporum f. sp. cepae (H. N. Hansen) W. C. Snyder & H. N. Hansen	NCBITaxon:4679	Allium cepa	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5859	OOPS:xxxxxxx	Fusarium oxysporum f. sp. cepae Fusarium basal rot of Allium sativum	NCBITaxon:909455	Fusarium oxysporum f. sp. cepae (H. N. Hansen) W. C. Snyder & H. N. Hansen	NCBITaxon:4682	Allium sativum	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5860	OOPS:xxxxxxx	Fusarium culmorum Fusarium basal rot of garlic of Allium cepa	NCBITaxon:1318462	Fusarium culmorum (Wm. G. Sm.) Sacc. (syns. F. roseum Lk. Emend Snyd. & Hans. ‘Culmorum’	NCBITaxon:4679	Allium cepa	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5861	OOPS:xxxxxxx	Fusarium roseum var. culmorum [Schwabe] Snyd. & Hans.) Fusarium basal rot of garlic of Allium cepa	NCBITaxon:510258	Fusarium roseum var. culmorum [Schwabe] Snyd. & Hans.)	NCBITaxon:4679	Allium cepa	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5862	OOPS:xxxxxxx	Fusarium culmorum Fusarium basal rot of garlic of Allium sativum	NCBITaxon:1318462	Fusarium culmorum (Wm. G. Sm.) Sacc. (syns. F. roseum Lk. Emend Snyd. & Hans. ‘Culmorum’	NCBITaxon:4682	Allium sativum	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5863	OOPS:xxxxxxx	Fusarium roseum var. culmorum [Schwabe] Snyd. & Hans.) Fusarium basal rot of garlic of Allium sativum	NCBITaxon:510258	Fusarium roseum var. culmorum [Schwabe] Snyd. & Hans.)	NCBITaxon:4682	Allium sativum	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5864	OOPS:xxxxxxx	Fusarium proliferatum Fusarium bulb rot of onion and garlic of Allium cepa	NCBITaxon:1227346	Fusarium proliferatum (Matsush.) Nirenberg ex Gerlach & Nirenberg	NCBITaxon:4679	Allium cepa	http://purl.obolibrary.org/obo/PO_0025356	bulb
5865	OOPS:xxxxxxx	Fusarium proliferatum Fusarium bulb rot of onion and garlic of Allium sativum	NCBITaxon:1227346	Fusarium proliferatum (Matsush.) Nirenberg ex Gerlach & Nirenberg	NCBITaxon:4682	Allium sativum	http://purl.obolibrary.org/obo/PO_0025356	bulb
5866	OOPS:xxxxxxx	Fusarium equiseti Fusarium damping-off of Allium cepa	NCBITaxon:510258	Fusarium equiseti (Corda) Sacc.	NCBITaxon:4679	Allium cepa	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5867	OOPS:xxxxxxx	Fusarium equiseti Fusarium damping-off of Allium sativum	NCBITaxon:510258	Fusarium equiseti (Corda) Sacc.	NCBITaxon:4682	Allium sativum	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5868	OOPS:xxxxxxx	Fusarium oxysporum f. sp. cepae Fusarium damping-off of Allium cepa	NCBITaxon:909455	Fusarium oxysporum f. sp. cepae (H. N. Hansen) W. C. Snyder & H. N. Hansen	NCBITaxon:4679	Allium cepa	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5869	OOPS:xxxxxxx	Fusarium oxysporum f. sp. cepae Fusarium damping-off of Allium sativum	NCBITaxon:909455	Fusarium oxysporum f. sp. cepae (H. N. Hansen) W. C. Snyder & H. N. Hansen	NCBITaxon:4682	Allium sativum	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5870	OOPS:xxxxxxx	Fusarium proliferatum Fusarium damping-off of Allium cepa	NCBITaxon:1227346	Fusarium proliferatum (Matsush.) Nirenberg ex Gerlach & Nirenberg (syn. Cephalosporium proliferatum Matsushima)	NCBITaxon:4679	Allium cepa	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5871	OOPS:xxxxxxx	Fusarium proliferatum Fusarium damping-off of Allium sativum	NCBITaxon:1227346	Fusarium proliferatum (Matsush.) Nirenberg ex Gerlach & Nirenberg (syn. Cephalosporium proliferatum Matsushima)	NCBITaxon:4682	Allium sativum	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5872	OOPS:xxxxxxx	Fusarium solani Fusarium damping-off of Allium cepa	NCBITaxon:1501798	Fusarium solani (Mart.) Sacc.	NCBITaxon:4679	Allium cepa	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5873	OOPS:xxxxxxx	Fusarium solani Fusarium damping-off of Allium sativum	NCBITaxon:1501798	Fusarium solani (Mart.) Sacc.	NCBITaxon:4682	Allium sativum	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5874	OOPS:xxxxxxx	Fusarium subglutinans Fusarium damping-off of Allium cepa	NCBITaxon:42677	Fusarium subglutinans (Wollenw. & Reinking) Nelson	NCBITaxon:4679	Allium cepa	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5884	OOPS:xxxxxxx	Cladosporium allii-cepae Leaf blotch of Allium cepa	NCBITaxon:668271	Cladosporium allii-cepae (Ranoj.) M. B. Ellis (syn. Mycosphaerella allii-cepae Jordan et al.)	NCBITaxon:4679	Allium cepa	http://purl.obolibrary.org/obo/PO_0025034	leaf
5885	OOPS:xxxxxxx	Cladosporium allii-cepae Leaf blotch of Allium sativum	NCBITaxon:668271	Cladosporium allii-cepae (Ranoj.) M. B. Ellis (syn. Mycosphaerella allii-cepae Jordan et al.)	NCBITaxon:4682	Allium sativum	http://purl.obolibrary.org/obo/PO_0025034	leaf
5886	OOPS:xxxxxxx	Rhizopus microsporus Tiegh Mushy rot of Allium cepa	NCBITaxon:1357678	Rhizopus microsporus Tiegh	NCBITaxon:4679	Allium cepa	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5887	OOPS:xxxxxxx	Rhizopus microsporus Tiegh Mushy rot of Allium sativum	NCBITaxon:1357678	Rhizopus microsporus Tiegh	NCBITaxon:4682	Allium sativum	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5888	OOPS:xxxxxxx	Rhizopus stolonifer Mushy rot of Allium cepa	NCBITaxon:1274793	Rhizopus stolonifer (Ehrenb.	NCBITaxon:4679	Allium cepa	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5892	OOPS:xxxxxxx	Botrytis byssoidea J. C. Walker Mycelial neck rot of Allium cepa	NCBITaxon:139641	Botrytis byssoidea J. C. Walker (syn. Botryotinia allii [Sawada] W. Yamamoto)	NCBITaxon:4679	Allium cepa	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5893	OOPS:xxxxxxx	Botrytis byssoidea J. C. Walker Mycelial neck rot of Allium sativum	NCBITaxon:139641	Botrytis byssoidea J. C. Walker (syn. Botryotinia allii [Sawada] W. Yamamoto)	NCBITaxon:4682	Allium sativum	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5894	OOPS:xxxxxxx	Botrytis aclada Fresen. Neck rot of Allium cepa	NCBITaxon:139639	Botrytis aclada Fresen. (syn. B. allii Munn)	NCBITaxon:4679	Allium cepa	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5895	OOPS:xxxxxxx	Botrytis aclada Fresen. Neck rot of Allium sativum	NCBITaxon:139639	Botrytis aclada Fresen. (syn. B. allii Munn)	NCBITaxon:4682	Allium sativum	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5896	OOPS:xxxxxxx	Penicillium hirsutum Dierckx Penicillium decay of garlic of Allium cepa	NCBITaxon:36648	Penicillium hirsutum Dierckx (syn. P. corymbiferum Westling)	NCBITaxon:4679	Allium cepa	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5897	OOPS:xxxxxxx	Penicillium hirsutum Dierckx Penicillium decay of garlic of Allium sativum	NCBITaxon:36648	Penicillium hirsutum Dierckx (syn. P. corymbiferum Westling)	NCBITaxon:4682	Allium sativum	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5898	OOPS:xxxxxxx	Phyllosticta allii Tehon & E. Y. Daniels Phyllosticta leaf blight of Allium cepa	NCBITaxon:1236105	Phyllosticta allii Tehon & E. Y. Daniels	NCBITaxon:4679	Allium cepa	http://purl.obolibrary.org/obo/PO_0025034	leaf
5899	OOPS:xxxxxxx	Phyllosticta allii Tehon & E. Y. Daniels Phyllosticta leaf blight of Allium sativum	NCBITaxon:1236105	Phyllosticta allii Tehon & E. Y. Daniels	NCBITaxon:4682	Allium sativum	http://purl.obolibrary.org/obo/PO_0025034	leaf
5916	OOPS:xxxxxxx	Leveillula taurica Powdery mildew of Allium cepa	NCBITaxon:62718	Leveillula taurica (Lév.) G. Arnaud (syns. Oidiopsis sicula Scalia	NCBITaxon:4679	Allium cepa	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5918	OOPS:xxxxxxx	Leveillula taurica Powdery mildew of Allium sativum	NCBITaxon:62718	Leveillula taurica (Lév.) G. Arnaud (syns. Oidiopsis sicula Scalia	NCBITaxon:4682	Allium sativum	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5920	OOPS:xxxxxxx	Alternaria porri Purple blotch of Allium cepa	NCBITaxon:48098	Alternaria porri (Ellis) Cif. (syn. Macrosporium porri Ellis)	NCBITaxon:4679	Allium cepa	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5921	OOPS:xxxxxxx	Alternaria porri Purple blotch of Allium sativum	NCBITaxon:48098	Alternaria porri (Ellis) Cif. (syn. Macrosporium porri Ellis)	NCBITaxon:4682	Allium sativum	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5922	OOPS:xxxxxxx	Globisporangium irregular Pythium root rot of Allium cepa	NCBITaxon:1448052	Globisporangium irregular (Buisman) Uzuhashi	NCBITaxon:4679	Allium cepa	http://purl.obolibrary.org/obo/PO_0009005	root
5923	OOPS:xxxxxxx	Tojo Pythium root rot of Allium cepa	NCBITaxon:238488	Tojo	NCBITaxon:4679	Allium cepa	http://purl.obolibrary.org/obo/PO_0009005	root
5925	OOPS:xxxxxxx	Globisporangium irregular Pythium root rot of Allium sativum	NCBITaxon:1448052	Globisporangium irregular (Buisman) Uzuhashi	NCBITaxon:4682	Allium sativum	http://purl.obolibrary.org/obo/PO_0009005	root
5926	OOPS:xxxxxxx	Tojo Pythium root rot of Allium sativum	NCBITaxon:238488	Tojo	NCBITaxon:4682	Allium sativum	http://purl.obolibrary.org/obo/PO_0009005	root
5931	OOPS:xxxxxxx	Tojo Pythium seed rot and damping-off of Allium cepa	NCBITaxon:238488	Tojo	NCBITaxon:4679	Allium cepa	http://purl.obolibrary.org/obo/PO_0009010	seed
5934	OOPS:xxxxxxx	Tojo Pythium seed rot and damping-off of Allium sativum	NCBITaxon:238488	Tojo	NCBITaxon:4682	Allium sativum	http://purl.obolibrary.org/obo/PO_0009010	seed
5937	OOPS:xxxxxxx	Tojo Pythium seed rot and damping-off of Allium cepa	NCBITaxon:238488	Tojo	NCBITaxon:4679	Allium cepa	http://purl.obolibrary.org/obo/PO_0009010	seed
5940	OOPS:xxxxxxx	Tojo Pythium seed rot and damping-off of Allium sativum	NCBITaxon:238488	Tojo	NCBITaxon:4682	Allium sativum	http://purl.obolibrary.org/obo/PO_0009010	seed
5943	OOPS:xxxxxxx	Tojo Pythium seed rot and damping-off of Allium cepa	NCBITaxon:238488	Tojo	NCBITaxon:4679	Allium cepa	http://purl.obolibrary.org/obo/PO_0009010	seed
5946	OOPS:xxxxxxx	Tojo Pythium seed rot and damping-off of Allium sativum	NCBITaxon:238488	Tojo	NCBITaxon:4682	Allium sativum	http://purl.obolibrary.org/obo/PO_0009010	seed
5949	OOPS:xxxxxxx	Tojo Pythium seed rot and damping-off of Allium cepa	NCBITaxon:238488	Tojo	NCBITaxon:4679	Allium cepa	http://purl.obolibrary.org/obo/PO_0009010	seed
5952	OOPS:xxxxxxx	Tojo Pythium seed rot and damping-off of Allium sativum	NCBITaxon:238488	Tojo	NCBITaxon:4682	Allium sativum	http://purl.obolibrary.org/obo/PO_0009010	seed
5955	OOPS:xxxxxxx	Tojo Pythium seed rot and damping-off of Allium cepa	NCBITaxon:238488	Tojo	NCBITaxon:4679	Allium cepa	http://purl.obolibrary.org/obo/PO_0009010	seed
5958	OOPS:xxxxxxx	Tojo Pythium seed rot and damping-off of Allium sativum	NCBITaxon:238488	Tojo	NCBITaxon:4682	Allium sativum	http://purl.obolibrary.org/obo/PO_0009010	seed
5961	OOPS:xxxxxxx	Tojo Pythium seed rot and damping-off of Allium cepa	NCBITaxon:238488	Tojo	NCBITaxon:4679	Allium cepa	http://purl.obolibrary.org/obo/PO_0009010	seed
5964	OOPS:xxxxxxx	Tojo Pythium seed rot and damping-off of Allium sativum	NCBITaxon:238488	Tojo	NCBITaxon:4682	Allium sativum	http://purl.obolibrary.org/obo/PO_0009010	seed
5967	OOPS:xxxxxxx	Tojo Pythium seed rot and damping-off of Allium cepa	NCBITaxon:238488	Tojo	NCBITaxon:4679	Allium cepa	http://purl.obolibrary.org/obo/PO_0009010	seed
5970	OOPS:xxxxxxx	Tojo Pythium seed rot and damping-off of Allium sativum	NCBITaxon:238488	Tojo	NCBITaxon:4682	Allium sativum	http://purl.obolibrary.org/obo/PO_0009010	seed
5972	OOPS:xxxxxxx	Phytopythium vexans Pythium seed rot and damping-off of Allium cepa	NCBITaxon:1547594	Phytopythium vexans (de Bary) Abad. De Coch	NCBITaxon:4679	Allium cepa	http://purl.obolibrary.org/obo/PO_0009010	seed
5973	OOPS:xxxxxxx	Bala Pythium seed rot and damping-off of Allium cepa	NCBITaxon:435161	Bala	NCBITaxon:4679	Allium cepa	http://purl.obolibrary.org/obo/PO_0009010	seed
5977	OOPS:xxxxxxx	Phytopythium vexans Pythium seed rot and damping-off of Allium sativum	NCBITaxon:1547594	Phytopythium vexans (de Bary) Abad. De Coch	NCBITaxon:4682	Allium sativum	http://purl.obolibrary.org/obo/PO_0009010	seed
5978	OOPS:xxxxxxx	Bala Pythium seed rot and damping-off of Allium sativum	NCBITaxon:435161	Bala	NCBITaxon:4682	Allium sativum	http://purl.obolibrary.org/obo/PO_0009010	seed
5982	OOPS:xxxxxxx	Pythium coloratum Vaartaja Pythium seed rot and damping-off of Allium cepa	NCBITaxon:944628	Pythium coloratum Vaartaja	NCBITaxon:4679	Allium cepa	http://purl.obolibrary.org/obo/PO_0009010	seed
5983	OOPS:xxxxxxx	Pythium coloratum Vaartaja Pythium seed rot and damping-off of Allium sativum	NCBITaxon:944628	Pythium coloratum Vaartaja	NCBITaxon:4682	Allium sativum	http://purl.obolibrary.org/obo/PO_0009010	seed
5984	OOPS:xxxxxxx	Pythium graminicola Subraman. Pythium seed rot and damping-off of Allium cepa	NCBITaxon:944628	Pythium graminicola Subraman.	NCBITaxon:4679	Allium cepa	http://purl.obolibrary.org/obo/PO_0009010	seed
5985	OOPS:xxxxxxx	Pythium graminicola Subraman. Pythium seed rot and damping-off of Allium sativum	NCBITaxon:944628	Pythium graminicola Subraman.	NCBITaxon:4682	Allium sativum	http://purl.obolibrary.org/obo/PO_0009010	seed
5986	OOPS:xxxxxxx	Pythium torulosum Coker & F. Patt. Pythium seed rot and damping-off of Allium cepa	NCBITaxon:944628	Pythium torulosum Coker & F. Patt.	NCBITaxon:4679	Allium cepa	http://purl.obolibrary.org/obo/PO_0009010	seed
5987	OOPS:xxxxxxx	Pythium torulosum Coker & F. Patt. Pythium seed rot and damping-off of Allium sativum	NCBITaxon:944628	Pythium torulosum Coker & F. Patt.	NCBITaxon:4682	Allium sativum	http://purl.obolibrary.org/obo/PO_0009010	seed
5988	OOPS:xxxxxxx	Rhizoctonia solani J. G. Kühn Rhizoctonia seed rot and seedling disease of Allium cepa	NCBITaxon:1498287	Rhizoctonia solani J. G. Kühn (syn. Thanatephorus cucumeris [A. B. Frank] Donk)	NCBITaxon:4679	Allium cepa	http://purl.obolibrary.org/obo/PO_0009010	seed
5989	OOPS:xxxxxxx	Rhizoctonia solani J. G. Kühn Rhizoctonia seed rot and seedling disease of Allium sativum	NCBITaxon:1498287	Rhizoctonia solani J. G. Kühn (syn. Thanatephorus cucumeris [A. B. Frank] Donk)	NCBITaxon:4682	Allium sativum	http://purl.obolibrary.org/obo/PO_0009010	seed
5990	OOPS:xxxxxxx	Puccinia allii F. Rudolphi Rust of Allium cepa	NCBITaxon:208347	Puccinia allii F. Rudolphi	NCBITaxon:4679	Allium cepa	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5991	OOPS:xxxxxxx	Puccinia allii F. Rudolphi Rust of Allium sativum	NCBITaxon:208347	Puccinia allii F. Rudolphi	NCBITaxon:4682	Allium sativum	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5992	OOPS:xxxxxxx	Botrytis aclada Fresen. Scape blight of Allium cepa	NCBITaxon:139639	Botrytis aclada Fresen. (syn. Botrytis allii Munn)	NCBITaxon:4679	Allium cepa	http://purl.obolibrary.org/obo/PO_0009047	stem
5993	OOPS:xxxxxxx	Botrytis aclada Fresen. Scape blight of Allium sativum	NCBITaxon:139639	Botrytis aclada Fresen. (syn. Botrytis allii Munn)	NCBITaxon:4682	Allium sativum	http://purl.obolibrary.org/obo/PO_0009047	stem
5994	OOPS:xxxxxxx	Botrytis cinerea Pers. Scape blight of Allium cepa	NCBITaxon:1290391	Botrytis cinerea Pers.	NCBITaxon:4679	Allium cepa	http://purl.obolibrary.org/obo/PO_0009047	stem
5996	OOPS:xxxxxxx	Botrytis cinerea Pers. Scape blight of Allium sativum	NCBITaxon:1290391	Botrytis cinerea Pers.	NCBITaxon:4682	Allium sativum	http://purl.obolibrary.org/obo/PO_0009047	stem
6000	OOPS:xxxxxxx	Sclerotinia sclerotiorum Sclerotinia rot of Allium cepa	NCBITaxon:1095762	Sclerotinia sclerotiorum (Lib.) de Bary	NCBITaxon:4679	Allium cepa	http://purl.obolibrary.org/obo/PO_0000003	whole plant
6001	OOPS:xxxxxxx	Sclerotinia sclerotiorum Sclerotinia rot of Allium sativum	NCBITaxon:1095762	Sclerotinia sclerotiorum (Lib.) de Bary	NCBITaxon:4682	Allium sativum	http://purl.obolibrary.org/obo/PO_0000003	whole plant
6004	OOPS:xxxxxxx	Colletotrichum circinans Smudge of Allium cepa	NCBITaxon:145973	Colletotrichum circinans (Berk.) Voglino (syns. C. dematium f. sp. circinans [Berk.] Arx	NCBITaxon:4679	Allium cepa	http://purl.obolibrary.org/obo/PO_0000003	whole plant
6005	OOPS:xxxxxxx	Vermicularia circinans Berk.) Smudge of Allium cepa	NCBITaxon:145973	Vermicularia circinans Berk.)	NCBITaxon:4679	Allium cepa	http://purl.obolibrary.org/obo/PO_0000003	whole plant
6006	OOPS:xxxxxxx	Colletotrichum circinans Smudge of Allium sativum	NCBITaxon:145973	Colletotrichum circinans (Berk.) Voglino (syns. C. dematium f. sp. circinans [Berk.] Arx	NCBITaxon:4682	Allium sativum	http://purl.obolibrary.org/obo/PO_0000003	whole plant
6007	OOPS:xxxxxxx	Vermicularia circinans Berk.) Smudge of Allium sativum	NCBITaxon:145973	Vermicularia circinans Berk.)	NCBITaxon:4682	Allium sativum	http://purl.obolibrary.org/obo/PO_0000003	whole plant
